instance_id,offensiveness,cleaned_text,cleaned_domain
5379,0,"what you believe in, is stripping millions of americans from their jobs by ending fracking.",elections2020
8922,0,...and so it begins,covid-19
8509,0,the school district my daycare services is making a decision at noon about if they will be closing due to covid-19. at least one utah district has already announced closure. i would be lying if i said i was not poverty anxiety spiraling & worse case scenario-ing it.,covid-19
2811,0,"""by now, according to trump officials and sycophants, we were supposed to be seeing a fading pandemic and a roaring recovery. instead, we have a fading recovery and a roaring pandemic.""",covid-19
6015,1,"the surprise to me here has been that not all of them are white. i need to emphasize here that my passengers are not a representative sample of anything. but i see a lot of blacks spewing this same shit. and i have to tell you, i fear a backlash in november.",covid-19
6370,0,this makes drew brees beanie weenie look immaculate,blm
386,0,liberal lunacy: rapist released under ‘coronavirus furlough’ kills accuser,covid-19
8083,0,"the problem is: we should not have someone (for a lack of a better term), ""running"" our country that majority of its people hate. play stupid games, win stupid prizes. a country led by a racist; all races demanding a change. #impeachtrump #blacklivesmatter",blm
3953,0,really shows you that it is all been a bunch of crap.,covid-19
9418,0,""" """"donald trump has my mother's blood on his hands"""" the gop could prevent more deaths, but they will not while there is more cash to me made off of dying! gop sold stocks instead of warning us!",covid-19
9993,0,i have a better idea. shift both #urbannaxals into solitary cells. they will be safer inside the jail than anyplace else in mumbai right now.,covid-19
9635,0,you all mfs needa set up a fight like ksi and logan paul lol :face_with_tears_of_joy:,elections2020
6132,0,it is been a long week :raised_fist_dark_skin_tone::raised_fist_medium-dark_skin_tone::raised_fist_medium_skin_tone::raised_fist_medium-light_skin_tone: take a deep breath :wind_face: smile :beaming_face_with_smiling_eyes: stay strong :flexed_biceps_medium-dark_skin_tone: love :two_hearts: stay safe:beaming_face_with_smiling_eyes: god bless:latin_cross: peace:victory_hand_medium-dark_skin_tone: music :musical_note: healing to the soul #georgefloyd #covid19 #blacklivesmatter,covid-19
7027,1,- decency? did you watch tony #bobulinksi? have you seen your hunter’s xxx videos? did you read your daughter’s diary? decency? your lack of morals such as the ability to outright lie without remorse has obviously done wonders for your children. you are disgusting,elections2020
8198,0,"""defund the police"" is a euphemism. or an onomatopoeia. definitely not literal, though.",blm
853,0,bullshit. bot.,elections2020
9187,0,horrible,elections2020
3792,1,"liar, traitor, thief, ...prison is waiting for you.",elections2020
9101,0,shot oklahoma need the hand out. just from my ui claim after just paying one bill am broke. no food for another week. covid19 sucks balls. not going to die of it. having no food is going to,covid-19
745,0,"it is critical time to take down ccp:raised_fist: without taking down ccp, #ccpvirus cannot be resolved:double_exclamation_mark: :double_exclamation_mark:action:double_exclamation_mark:action:double_exclamation_mark:action wake up, the world :double_exclamation_mark: take down ccp:double_exclamation_mark: notime is left for human being:double_exclamation_mark:bannon: trump should get daily briefings from top coronavirus staff",covid-19
8163,0,he will kill us all.,covid-19
2889,0,what can she have to say ? her father and her family has pillaged the us,blm
8720,1,holy fucking shit :angry_face::broken_heart::pensive_face:,blm
5115,0,"sure, that is why you canceled your last 14 events because more trump supporters showed up to your events! america does not want socialism! #trump2020",elections2020
2592,0,is this a parody account?,elections2020
6161,0,"please, please, please!",elections2020
2731,1,grown ass adults getting mad at people and children commemorating a death for no other reason than them being racist,blm
5135,1,"so, you think it will end if a racist like biden wins?",elections2020
6526,0,i am donating to #blacklivesmatter in name. i am doing my part in calling out racist. i am donating to black organizations for every racist i meet in their names. you could say i am helping them make amends. you are welcome tucker!,blm
1874,1,well if you are a racist and/or a white supremacists i guess you can name one thing or two...,elections2020
6457,0,remember when blamed his alcoholic wife’s death on a sober man’s drinking? remember when his wife’s death caused so much trauma his kids became cocaine addicts? remember when he wrote laws that unfairly arrest blacks who use cocaine?,elections2020
6868,1,this is 1st upcoming 4th july where i am disgraced to be an american. you continue to disregard #blacklivesmatter #georgefloyd #policebrutality you neglect the lower and middle class with your bullshit $1200 one time stimulus. i voted for you but you are the #worstpresidentever,blm
3091,0,"i am still not over how trump literally abused and the american people in front of a global audience, assaulting us with lies and insulting our intelligence as if we have not lived in his nightmarish america for the past 3-4 years. #debates2020",elections2020
7960,0,should not declare a win and should not concede,elections2020
5876,0,"i am covid free. still have herpes. sorry, claire. #thebachelorette",covid-19
4328,0,he never will and enabling murder of americans,covid-19
7264,0,america are exposed as world liars. here is proof they shoved him over>>>>>,blm
6053,1,"you are dead to me after last night and today. make room for me, i am coming over #maga",elections2020
9794,0,whut.,covid-19
9844,0,maurice gordon was murdered by a nj state trooper after a routine traffic stop. he was unarmed. #blacklivesmatter,blm
8295,0,yep. he is proud. she looks possessed or on drugs. sometyto be proud of.,blm
7810,1,"for the love of god!!!! stop getting tested for f#cking covid-19 in las vegas. if you are not sick and have no symptoms, you have zero business getting tested. is using this manipulated data to keep us shut down.",covid-19
8390,0,i am not acting like anything. but i do not think there is a connection between the protests and the raise in covid. at least that is what the scientists say :man_shrugging_medium-light_skin_tone:,covid-19
4032,0,who is in charge? trump who created this environment? trump who called nfl players sob's calling attention to social injustice? trump who called covid a hoax then did nothing for 6 weeks? trump who said neo nazis are good people too? trump who has 20+ sexual assault allegations?,covid-19
2157,0,if it is ok for us to break international law why should anyone comply with daft covid regulations? utter hypocrisy!,covid-19
