instance_id,text,annotation task,number of annotations,lang,hard_label,split,soft_label.0,soft_label.1,other_info.domain,offensiveness,user_id,cleaned_text,cleaned_domain,community,text_with_domain,predicted_label,true_label,cross_entropy
7430,<user> Remember when <user> blamed his alcoholic wife’s death on a sober man’s drinking? Remember when his wife’s death caused his kids became cocaine addicts? Remember when Joe wrote anti-cocaine laws so he could punish black people?,offensiveness detection,5,en,1,train,0.4,0.6,Elections2020,1,379,remember when blamed his alcoholic wife’s death on a sober man’s drinking? remember when his wife’s death caused his kids became cocaine addicts? remember when joe wrote anti-cocaine laws so he could punish black people?,elections2020,3,elections2020 remember when blamed his alcoholic wife’s death on a sober man’s drinking? remember when his wife’s death caused his kids became cocaine addicts? remember when joe wrote anti-cocaine laws so he could punish black people?,0,1,0.9354727864265442
7433,<user> Are you supporting your people surrounding <user> Bus and threatening? This shows con job typical of Mob Boss,offensiveness detection,5,en,0,train,0.6,0.4,Elections2020,0,585,are you supporting your people surrounding bus and threatening? this shows con job typical of mob boss,elections2020,3,elections2020 are you supporting your people surrounding bus and threatening? this shows con job typical of mob boss,1,0,0.8536968231201172
7433,<user> Are you supporting your people surrounding <user> Bus and threatening? This shows con job typical of Mob Boss,offensiveness detection,5,en,0,train,0.6,0.4,Elections2020,0,573,are you supporting your people surrounding bus and threatening? this shows con job typical of mob boss,elections2020,3,elections2020 are you supporting your people surrounding bus and threatening? this shows con job typical of mob boss,1,0,0.8536968231201172
7454,"Jared Kushner said the US would be 'really rocking again' by July. 7 states are shutting back down, and new COVID-19 cases have set records 6 times in July's first 10 days. #SmartNews #fucktrump  <url>",offensiveness detection,5,en,1,train,0.4,0.6,Covid-19,1,266,"jared kushner said the us would be 'really rocking again' by july. 7 states are shutting back down, and new covid-19 cases have set records 6 times in july's first 10 days. #smartnews #fucktrump",covid-19,3,"covid-19 jared kushner said the us would be 'really rocking again' by july. 7 states are shutting back down, and new covid-19 cases have set records 6 times in july's first 10 days. #smartnews #fucktrump",0,1,0.9449729919433594
7463,We shall be awash in the blood of Hanks!,offensiveness detection,5,en,0,train,0.6,0.4,Covid-19,1,546,we shall be awash in the blood of hanks!,covid-19,3,covid-19 we shall be awash in the blood of hanks!,0,1,1.0079967975616455
7477,"<user> Does ANYONE really believe trump has ever eaten Goya foods?  Is he endorsing these products? I believe that would be illegal (not that legality is ever a consideration for trump).  Goddam, people are gullible.  In other news, 139,000+ Americans are dead from COVID-19. 😒😡😤",offensiveness detection,5,en,0,train,0.6,0.4,Covid-19,1,402,"does anyone really believe trump has ever eaten goya foods? is he endorsing these products? i believe that would be illegal (not that legality is ever a consideration for trump). goddam, people are gullible. in other news, 139,000+ americans are dead from covid-19. :unamused_face::enraged_face::face_with_steam_from_nose:",covid-19,3,"covid-19 does anyone really believe trump has ever eaten goya foods? is he endorsing these products? i believe that would be illegal (not that legality is ever a consideration for trump). goddam, people are gullible. in other news, 139,000+ americans are dead from covid-19. :unamused_face::enraged_face::face_with_steam_from_nose:",0,1,1.2400625944137573
7482,<user> U go to jail in 5 days <url>,offensiveness detection,5,en,0,train,0.6,0.4,Elections2020,1,379,you go to jail in 5 days,elections2020,3,elections2020 you go to jail in 5 days,0,1,1.5098069906234741
7490,Imagine voting for Trump 🤡 #TrumpVsBiden2020 #JoeBiden #Trump #Elections2020,offensiveness detection,5,en,1,train,0.4,0.6,Elections2020,1,42,imagine voting for trump :clown_face: #trumpvsbiden2020 #joebiden #trump #elections2020,elections2020,3,elections2020 imagine voting for trump :clown_face: #trumpvsbiden2020 #joebiden #trump #elections2020,0,1,1.2902120351791382
7490,Imagine voting for Trump 🤡 #TrumpVsBiden2020 #JoeBiden #Trump #Elections2020,offensiveness detection,5,en,1,train,0.4,0.6,Elections2020,1,173,imagine voting for trump :clown_face: #trumpvsbiden2020 #joebiden #trump #elections2020,elections2020,3,elections2020 imagine voting for trump :clown_face: #trumpvsbiden2020 #joebiden #trump #elections2020,0,1,1.2902120351791382
7506,<user> You are a lying criminal.,offensiveness detection,5,en,1,train,0.4,0.6,Elections2020,0,721,you are a lying criminal.,elections2020,3,elections2020 you are a lying criminal.,1,0,1.8867731094360352
7506,<user> You are a lying criminal.,offensiveness detection,5,en,1,train,0.4,0.6,Elections2020,0,0,you are a lying criminal.,elections2020,3,elections2020 you are a lying criminal.,1,0,1.8867731094360352
7527,"All these kids are already dead , in a few months their parents going to murder them , with the covid19 mutation shot 💉💉🧬💉🧬💉🧬 mutilation shot 💉💉🧬💉🧬💉🧬",offensiveness detection,5,en,1,train,0.4,0.6,Covid-19,1,379,"all these kids are already dead , in a few months their parents going to murder them , with the covid19 mutation shot :syringe::syringe::dna::syringe::dna::syringe::dna: mutilation shot :syringe::syringe::dna::syringe::dna::syringe::dna:",covid-19,3,"covid-19 all these kids are already dead , in a few months their parents going to murder them , with the covid19 mutation shot :syringe::syringe::dna::syringe::dna::syringe::dna: mutilation shot :syringe::syringe::dna::syringe::dna::syringe::dna:",0,1,0.9173168540000916
7559,"<user> NeverTrump cadaver: ""WEAR A FKG MASK, TRUMPTARDS!""  also: ""MaSKs dOn’T fKg WoRK!"" <url>",offensiveness detection,5,en,1,train,0.2,0.8,Covid-19,1,515,"nevertrump cadaver: ""wear a fkg mask, trumptards!"" also: ""masks do not fkg work!""",covid-19,3,"covid-19 nevertrump cadaver: ""wear a fkg mask, trumptards!"" also: ""masks do not fkg work!""",0,1,0.9236654043197632
7571,#MAGAPATRIOTS can we flip this shit? Js. RT #MAGA <user>,offensiveness detection,5,en,1,train,0.4,0.6,Elections2020,0,104,#magapatriots can we flip this shit? js. rt #maga,elections2020,3,elections2020 #magapatriots can we flip this shit? js. rt #maga,1,0,0.8544498682022095
7603,<user> Nah Joe....you got your ass whooped last night. In one night...Trump proved Obama corrupt and your family to be hot trash.,offensiveness detection,5,en,1,train,0.2,0.8,Elections2020,0,266,nah joe....you got your ass whooped last night. in one night...trump proved obama corrupt and your family to be hot trash.,elections2020,3,elections2020 nah joe....you got your ass whooped last night. in one night...trump proved obama corrupt and your family to be hot trash.,1,0,1.6088132858276367
7618,Biden is a racist <user> <user>  Kamala you were right...,offensiveness detection,5,en,1,train,0.4,0.6,Elections2020,0,415,biden is a racist kamala you were right...,elections2020,3,elections2020 biden is a racist kamala you were right...,1,0,1.0909099578857422
7618,Biden is a racist <user> <user>  Kamala you were right...,offensiveness detection,5,en,1,train,0.4,0.6,Elections2020,0,144,biden is a racist kamala you were right...,elections2020,3,elections2020 biden is a racist kamala you were right...,1,0,1.0909099578857422
7624,<user> Lots more than you..   you’ve had 47 years.  What have you done besides steal from this country?,offensiveness detection,5,en,1,train,0.4,0.6,Elections2020,0,144,lots more than you.. you have had 47 years. what have you done besides steal from this country?,elections2020,3,elections2020 lots more than you.. you have had 47 years. what have you done besides steal from this country?,1,0,0.7773329615592957
7624,<user> Lots more than you..   you’ve had 47 years.  What have you done besides steal from this country?,offensiveness detection,5,en,1,train,0.4,0.6,Elections2020,0,633,lots more than you.. you have had 47 years. what have you done besides steal from this country?,elections2020,3,elections2020 lots more than you.. you have had 47 years. what have you done besides steal from this country?,1,0,0.7773329615592957
7642,"<user> Fat lies, trump is the savior to the world.  The media and his enemies trying to jeopardize his good work. He is unstoppable. #Trump2010.",offensiveness detection,5,en,0,train,0.8,0.2,Elections2020,1,425,"fat lies, trump is the savior to the world. the media and his enemies trying to jeopardize his good work. he is unstoppable. #trump2010.",elections2020,3,"elections2020 fat lies, trump is the savior to the world. the media and his enemies trying to jeopardize his good work. he is unstoppable. #trump2010.",0,1,1.2137346267700195
7647,<user> <user> Plagiarism.   You're the Chinese knock off of the Trump Campaign.,offensiveness detection,5,en,1,train,0.2,0.8,Elections2020,0,601,plagiarism. you are the chinese knock off of the trump campaign.,elections2020,3,elections2020 plagiarism. you are the chinese knock off of the trump campaign.,1,0,1.141461730003357
7653,<user> doesn't object when Russians pay a bounty for killing US soldiers. His COVID policies are killing citizens. Gutting healthcare. Trump is President of Death. <user> lets it happen.  #25thAmendment,offensiveness detection,5,en,1,train,0.0,1.0,Covid-19,1,811,does not object when russians pay a bounty for killing us soldiers. his covid policies are killing citizens. gutting healthcare. trump is president of death. let us it happen. #25thamendment,covid-19,3,covid-19 does not object when russians pay a bounty for killing us soldiers. his covid policies are killing citizens. gutting healthcare. trump is president of death. let us it happen. #25thamendment,0,1,1.4635149240493774
7665,a man was lynched yesterday.  this is why we revolt.  #BLACKLIVESMATTER,offensiveness detection,5,en,0,train,0.8,0.2,Covid-19,1,515,a man was lynched yesterday. this is why we revolt. #blacklivesmatter,covid-19,3,covid-19 a man was lynched yesterday. this is why we revolt. #blacklivesmatter,0,1,2.066493034362793
7676,<user> Wear A Freakin’ Mask!! <url>,offensiveness detection,5,en,0,train,1.0,0.0,Elections2020,0,151,wear a freakin’ mask!!,elections2020,3,elections2020 wear a freakin’ mask!!,1,0,0.8705201148986816
