instance_id,text,annotation task,number of annotations,lang,hard_label,split,soft_label.0,soft_label.1,other_info.domain,offensiveness,user_id,cleaned_text,cleaned_domain,community
8735,<user> <user> <user> <user> Imbecile is one of my favorite words. 😄👍🏻❤️,offensiveness detection,5,en,1,train,0.4,0.6,Elections2020,0,588,imbecile is one of my favorite words. :grinning_face_with_smiling_eyes::thumbs_up_light_skin_tone::red_heart:,elections2020,3
8735,<user> <user> <user> <user> Imbecile is one of my favorite words. 😄👍🏻❤️,offensiveness detection,5,en,1,train,0.4,0.6,Elections2020,1,371,imbecile is one of my favorite words. :grinning_face_with_smiling_eyes::thumbs_up_light_skin_tone::red_heart:,elections2020,3
8735,<user> <user> <user> <user> Imbecile is one of my favorite words. 😄👍🏻❤️,offensiveness detection,5,en,1,train,0.4,0.6,Elections2020,1,793,imbecile is one of my favorite words. :grinning_face_with_smiling_eyes::thumbs_up_light_skin_tone::red_heart:,elections2020,3
8736,"<user> <user> <user> <user> <user> So you pick and choose when to listen to trump? "" oh he said this years ago so same applies"" but you think he’s stupid? So why stoop to his level.  Just Bc your in office doesn’t mean you’re responsible.   Barrack was in office during isis. I guess that means all deaths on him?",offensiveness detection,5,en,0,train,0.6,0.4,Elections2020,0,815,"so you pick and choose when to listen to trump? "" oh he said this years ago so same applies"" but you think he is stupid? so why stoop to his level. just because your in office does not mean you are responsible. barrack was in office during isis. i guess that means all deaths on him?",elections2020,3
8736,"<user> <user> <user> <user> <user> So you pick and choose when to listen to trump? "" oh he said this years ago so same applies"" but you think he’s stupid? So why stoop to his level.  Just Bc your in office doesn’t mean you’re responsible.   Barrack was in office during isis. I guess that means all deaths on him?",offensiveness detection,5,en,0,train,0.6,0.4,Elections2020,1,769,"so you pick and choose when to listen to trump? "" oh he said this years ago so same applies"" but you think he is stupid? so why stoop to his level. just because your in office does not mean you are responsible. barrack was in office during isis. i guess that means all deaths on him?",elections2020,3
8736,"<user> <user> <user> <user> <user> So you pick and choose when to listen to trump? "" oh he said this years ago so same applies"" but you think he’s stupid? So why stoop to his level.  Just Bc your in office doesn’t mean you’re responsible.   Barrack was in office during isis. I guess that means all deaths on him?",offensiveness detection,5,en,0,train,0.6,0.4,Elections2020,0,53,"so you pick and choose when to listen to trump? "" oh he said this years ago so same applies"" but you think he is stupid? so why stoop to his level. just because your in office does not mean you are responsible. barrack was in office during isis. i guess that means all deaths on him?",elections2020,3
8738,I’m so sorry for losing your Mother to this monster.,offensiveness detection,5,en,0,train,0.6,0.4,Covid-19,1,748,i am so sorry for losing your mother to this monster.,covid-19,3
8740,"I’m really fucking sick of hearing about coronavirus, so we all need to do our part in practicing healthy habits. Thank you for coming to my ted talk, I dropped out of public health school just in time.",offensiveness detection,5,en,0,train,0.6,0.4,Covid-19,0,515,"i am really fucking sick of hearing about coronavirus, so we all need to do our part in practicing healthy habits. thank you for coming to my ted talk, i dropped out of public health school just in time.",covid-19,3
8743,This man is a hero - he is the definition of bravery. Not some gun toting yahoos without masks who are protesting for their right to have a beer at a bar.,offensiveness detection,5,en,0,train,0.6,0.4,Covid-19,1,811,this man is a hero - he is the definition of bravery. not some gun toting yahoos without masks who are protesting for their right to have a beer at a bar.,covid-19,3
8743,This man is a hero - he is the definition of bravery. Not some gun toting yahoos without masks who are protesting for their right to have a beer at a bar.,offensiveness detection,5,en,0,train,0.6,0.4,Covid-19,0,777,this man is a hero - he is the definition of bravery. not some gun toting yahoos without masks who are protesting for their right to have a beer at a bar.,covid-19,3
8743,This man is a hero - he is the definition of bravery. Not some gun toting yahoos without masks who are protesting for their right to have a beer at a bar.,offensiveness detection,5,en,0,train,0.6,0.4,Covid-19,1,64,this man is a hero - he is the definition of bravery. not some gun toting yahoos without masks who are protesting for their right to have a beer at a bar.,covid-19,3
8745,"<user> <user> Ok, between his stares at the camera he was reading his talking points. But you dont care? Put on your big boy pants you entitled pos Trump was and is fighting for the country, military and the world! How many noble peace prizes has your girlfriend <user> been nominated for?",offensiveness detection,5,en,0,train,0.6,0.4,Elections2020,0,721,"ok, between his stares at the camera he was reading his talking points. but you do not care? put on your big boy pants you entitled pos trump was and is fighting for the country, military and the world! how many noble peace prizes has your girlfriend been nominated for?",elections2020,3
8746,<user> YOU ARE CORRUPT JOE,offensiveness detection,5,en,0,train,0.6,0.4,Elections2020,0,763,you are corrupt joe,elections2020,3
8746,<user> YOU ARE CORRUPT JOE,offensiveness detection,5,en,0,train,0.6,0.4,Elections2020,1,88,you are corrupt joe,elections2020,3
8746,<user> YOU ARE CORRUPT JOE,offensiveness detection,5,en,0,train,0.6,0.4,Elections2020,0,721,you are corrupt joe,elections2020,3
8746,<user> YOU ARE CORRUPT JOE,offensiveness detection,5,en,0,train,0.6,0.4,Elections2020,0,573,you are corrupt joe,elections2020,3
8747,"<user> <user> <user> Oh you poor child. The Democratic Party is kind of like Santa. Nobody is told Santa isn’t real, they just kind of figure it out on their own. And that ain’t Trump or his supporters out there acting like dipshits  and (both)  literally and physically destroying America.",offensiveness detection,5,en,1,train,0.4,0.6,Elections2020,1,616,"oh you poor child. the democratic party is kind of like santa. nobody is told santa is not real, they just kind of figure it out on their own. and that are not trump or his supporters out there acting like dipshits and (both) literally and physically destroying america.",elections2020,3
8747,"<user> <user> <user> Oh you poor child. The Democratic Party is kind of like Santa. Nobody is told Santa isn’t real, they just kind of figure it out on their own. And that ain’t Trump or his supporters out there acting like dipshits  and (both)  literally and physically destroying America.",offensiveness detection,5,en,1,train,0.4,0.6,Elections2020,1,425,"oh you poor child. the democratic party is kind of like santa. nobody is told santa is not real, they just kind of figure it out on their own. and that are not trump or his supporters out there acting like dipshits and (both) literally and physically destroying america.",elections2020,3
8747,"<user> <user> <user> Oh you poor child. The Democratic Party is kind of like Santa. Nobody is told Santa isn’t real, they just kind of figure it out on their own. And that ain’t Trump or his supporters out there acting like dipshits  and (both)  literally and physically destroying America.",offensiveness detection,5,en,1,train,0.4,0.6,Elections2020,0,721,"oh you poor child. the democratic party is kind of like santa. nobody is told santa is not real, they just kind of figure it out on their own. and that are not trump or his supporters out there acting like dipshits and (both) literally and physically destroying america.",elections2020,3
8749,"Next time, <user> must speak forcefully and quickly to the camera. Memorize the cadence and call the Impeached President the ""Impeached President"" EVERY time. Don the Con is a liar, a fraud, a racist, and a selfish loser with bad hair and no care for you, the American people! <url>",offensiveness detection,5,en,1,train,0.2,0.8,Elections2020,1,105,"next time, must speak forcefully and quickly to the camera. memorize the cadence and call the impeached president the ""impeached president"" every time. don the con is a liar, a fraud, a racist, and a selfish loser with bad hair and no care for you, the american people!",elections2020,3
8749,"Next time, <user> must speak forcefully and quickly to the camera. Memorize the cadence and call the Impeached President the ""Impeached President"" EVERY time. Don the Con is a liar, a fraud, a racist, and a selfish loser with bad hair and no care for you, the American people! <url>",offensiveness detection,5,en,1,train,0.2,0.8,Elections2020,1,572,"next time, must speak forcefully and quickly to the camera. memorize the cadence and call the impeached president the ""impeached president"" every time. don the con is a liar, a fraud, a racist, and a selfish loser with bad hair and no care for you, the american people!",elections2020,3
8749,"Next time, <user> must speak forcefully and quickly to the camera. Memorize the cadence and call the Impeached President the ""Impeached President"" EVERY time. Don the Con is a liar, a fraud, a racist, and a selfish loser with bad hair and no care for you, the American people! <url>",offensiveness detection,5,en,1,train,0.2,0.8,Elections2020,0,345,"next time, must speak forcefully and quickly to the camera. memorize the cadence and call the impeached president the ""impeached president"" every time. don the con is a liar, a fraud, a racist, and a selfish loser with bad hair and no care for you, the american people!",elections2020,3
8749,"Next time, <user> must speak forcefully and quickly to the camera. Memorize the cadence and call the Impeached President the ""Impeached President"" EVERY time. Don the Con is a liar, a fraud, a racist, and a selfish loser with bad hair and no care for you, the American people! <url>",offensiveness detection,5,en,1,train,0.2,0.8,Elections2020,1,310,"next time, must speak forcefully and quickly to the camera. memorize the cadence and call the impeached president the ""impeached president"" every time. don the con is a liar, a fraud, a racist, and a selfish loser with bad hair and no care for you, the american people!",elections2020,3
8752,Mail-in voting is just an excuse!  The goal of the radical #Democrats is to create a civil war in America!  They are #puppets who are being instructed by the #communist-#socialist-#terrorist think tank!  #RestartLeader  #Trump2020   #MAGA #MIGA #Restart_opposition <url>,offensiveness detection,5,en,0,train,0.6,0.4,Elections2020,0,334,mail-in voting is just an excuse! the goal of the radical #democrats is to create a civil war in america! they are #puppets who are being instructed by the #communist-#socialist-#terrorist think tank! #restartleader #trump2020 #maga #miga #restart_opposition,elections2020,3
8752,Mail-in voting is just an excuse!  The goal of the radical #Democrats is to create a civil war in America!  They are #puppets who are being instructed by the #communist-#socialist-#terrorist think tank!  #RestartLeader  #Trump2020   #MAGA #MIGA #Restart_opposition <url>,offensiveness detection,5,en,0,train,0.6,0.4,Elections2020,0,588,mail-in voting is just an excuse! the goal of the radical #democrats is to create a civil war in america! they are #puppets who are being instructed by the #communist-#socialist-#terrorist think tank! #restartleader #trump2020 #maga #miga #restart_opposition,elections2020,3
