instance_id,text,annotation task,number of annotations,lang,hard_label,split,soft_label.0,soft_label.1,other_info.domain,offensiveness,user_id,cleaned_text,cleaned_domain,community,text_with_domain,predicted_label,true_label,cross_entropy
3905,<user> White supremacists are still a thoudand times better than Antifa. Facts.,offensiveness detection,5,en,0,dev,0.6,0.4,Elections2020,0,730,white supremacists are still a thoudand times better than antifa. facts.,elections2020,3,elections2020 white supremacists are still a thoudand times better than antifa. facts.,1,0,0.8239417672157288
3905,<user> White supremacists are still a thoudand times better than Antifa. Facts.,offensiveness detection,5,en,0,dev,0.6,0.4,Elections2020,0,774,white supremacists are still a thoudand times better than antifa. facts.,elections2020,3,elections2020 white supremacists are still a thoudand times better than antifa. facts.,1,0,0.8239417672157288
3916,"<user> <user> <user> <user> Yep, those 2 are definitely enemies  of Trump and, Americans in general right now, as they try to stuff the Coronavirus rescue bill with nothing that helps us now!",offensiveness detection,5,en,0,dev,0.8,0.2,Covid-19,0,266,"yep, those 2 are definitely enemies of trump and, americans in general right now, as they try to stuff the coronavirus rescue bill with nothing that helps us now!",covid-19,3,"covid-19 yep, those 2 are definitely enemies of trump and, americans in general right now, as they try to stuff the coronavirus rescue bill with nothing that helps us now!",1,0,0.793806791305542
3986,Never a better cause. No more of this blue silence shit. No more immunity for officers who kill people. Dismantle all the ones firing on protesters.,offensiveness detection,5,en,0,dev,0.6,0.4,BLM,0,616,never a better because. no more of this blue silence shit. no more immunity for officers who kill people. dismantle all the ones firing on protesters.,blm,3,blm never a better because. no more of this blue silence shit. no more immunity for officers who kill people. dismantle all the ones firing on protesters.,1,0,0.6936070919036865
3991,<user> You were both ridiculous and the American people deserves better.,offensiveness detection,5,en,0,dev,0.6,0.4,Elections2020,1,573,you were both ridiculous and the american people deserves better.,elections2020,3,elections2020 you were both ridiculous and the american people deserves better.,0,1,0.8379316329956055
4015,<user> You are a disgrace. You should really drop out. Do it for your family if nothing else.,offensiveness detection,5,en,0,dev,0.6,0.4,Elections2020,0,75,you are a disgrace. you should really drop out. do it for your family if nothing else.,elections2020,3,elections2020 you are a disgrace. you should really drop out. do it for your family if nothing else.,1,0,0.8884531855583191
4015,<user> You are a disgrace. You should really drop out. Do it for your family if nothing else.,offensiveness detection,5,en,0,dev,0.6,0.4,Elections2020,0,697,you are a disgrace. you should really drop out. do it for your family if nothing else.,elections2020,3,elections2020 you are a disgrace. you should really drop out. do it for your family if nothing else.,1,0,0.8884531855583191
4020,<user> <user> <user> <user> <user> <user> <user> &amp; Pete. Mitch McConnell is evil as evil is. The Justice who likes beer. His wife is scared to death of him. I bet u rooted for him to get in. What about Matt Gaetz. Talk about a evil human being. Trump. Did u c him bring up Biden’s sons past drug problem. Why??? Republicans!!,offensiveness detection,5,en,0,dev,0.6,0.4,Elections2020,0,573,& pete. mitch mcconnell is evil as evil is. the justice who likes beer. his wife is scared to death of him. i bet you rooted for him to get in. what about matt gaetz. talk about a evil human being. trump. did you c him bring up biden’s sons past drug problem. why??? republicans!!,elections2020,3,elections2020 & pete. mitch mcconnell is evil as evil is. the justice who likes beer. his wife is scared to death of him. i bet you rooted for him to get in. what about matt gaetz. talk about a evil human being. trump. did you c him bring up biden’s sons past drug problem. why??? republicans!!,1,0,0.78299480676651
4020,<user> <user> <user> <user> <user> <user> <user> &amp; Pete. Mitch McConnell is evil as evil is. The Justice who likes beer. His wife is scared to death of him. I bet u rooted for him to get in. What about Matt Gaetz. Talk about a evil human being. Trump. Did u c him bring up Biden’s sons past drug problem. Why??? Republicans!!,offensiveness detection,5,en,0,dev,0.6,0.4,Elections2020,0,546,& pete. mitch mcconnell is evil as evil is. the justice who likes beer. his wife is scared to death of him. i bet you rooted for him to get in. what about matt gaetz. talk about a evil human being. trump. did you c him bring up biden’s sons past drug problem. why??? republicans!!,elections2020,3,elections2020 & pete. mitch mcconnell is evil as evil is. the justice who likes beer. his wife is scared to death of him. i bet you rooted for him to get in. what about matt gaetz. talk about a evil human being. trump. did you c him bring up biden’s sons past drug problem. why??? republicans!!,1,0,0.78299480676651
4026,#WillYouShutUpMan is #MAGA for sane people. <url>,offensiveness detection,5,en,0,dev,0.8,0.2,Elections2020,1,601,#willyoushutupman is #maga for sane people.,elections2020,3,elections2020 #willyoushutupman is #maga for sane people.,0,1,1.7131680250167847
4033,"<user> No he's the best and you're a crook ,Joe are you planning to pack the courts that's just one of the questions you wouldn't answer last night",offensiveness detection,5,en,0,dev,0.6,0.4,Elections2020,0,334,"no he is the best and you are a crook ,joe are you planning to pack the courts that is just one of the questions you would not answer last night",elections2020,3,"elections2020 no he is the best and you are a crook ,joe are you planning to pack the courts that is just one of the questions you would not answer last night",1,0,1.1837490797042847
4033,"<user> No he's the best and you're a crook ,Joe are you planning to pack the courts that's just one of the questions you wouldn't answer last night",offensiveness detection,5,en,0,dev,0.6,0.4,Elections2020,0,588,"no he is the best and you are a crook ,joe are you planning to pack the courts that is just one of the questions you would not answer last night",elections2020,3,"elections2020 no he is the best and you are a crook ,joe are you planning to pack the courts that is just one of the questions you would not answer last night",1,0,1.1837490797042847
4033,"<user> No he's the best and you're a crook ,Joe are you planning to pack the courts that's just one of the questions you wouldn't answer last night",offensiveness detection,5,en,0,dev,0.6,0.4,Elections2020,0,377,"no he is the best and you are a crook ,joe are you planning to pack the courts that is just one of the questions you would not answer last night",elections2020,3,"elections2020 no he is the best and you are a crook ,joe are you planning to pack the courts that is just one of the questions you would not answer last night",1,0,1.1837490797042847
4057,<user> <user> <user> <user> <user> Ridiculous. Those children are at more at risk of an accident on their way to &amp; from school than they are of being infected with Covid 19 while at school. This whole scenario  with facemasks (most of which are useless) is becoming a complete farce.,offensiveness detection,5,en,0,dev,1.0,0.0,Covid-19,0,811,ridiculous. those children are at more at risk of an accident on their way to & from school than they are of being infected with covid 19 while at school. this whole scenario with facemasks (most of which are useless) is becoming a complete farce.,covid-19,3,covid-19 ridiculous. those children are at more at risk of an accident on their way to & from school than they are of being infected with covid 19 while at school. this whole scenario with facemasks (most of which are useless) is becoming a complete farce.,1,0,0.8830035924911499
4064,<user> <user> Yes we’ve had enough of your BS... that’s for sure!!! <url>,offensiveness detection,5,en,1,dev,0.4,0.6,Elections2020,1,572,yes we have had enough of your bs... that is for sure!!!,elections2020,3,elections2020 yes we have had enough of your bs... that is for sure!!!,0,1,1.122467279434204
4068,<user> Democrats are Cheaters <url>,offensiveness detection,5,en,1,dev,0.2,0.8,Elections2020,0,763,democrats are cheaters,elections2020,3,elections2020 democrats are cheaters,1,0,0.7704442143440247
4102,<user> You sat in your basement bunker so STFU about who sat in a bunker. Hiden Biden! <url>,offensiveness detection,5,en,1,dev,0.4,0.6,Elections2020,0,774,you sat in your basement bunker so stfu about who sat in a bunker. hiden biden!,elections2020,3,elections2020 you sat in your basement bunker so stfu about who sat in a bunker. hiden biden!,1,0,1.5478522777557373
4108,"<user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> Uh, dimwit, the Trafalgar dummy didn’t agree to the bet.",offensiveness detection,5,en,0,dev,0.6,0.4,Elections2020,0,188,"uh, dimwit, the trafalgar dummy did not agree to the bet.",elections2020,3,"elections2020 uh, dimwit, the trafalgar dummy did not agree to the bet.",1,0,1.0368131399154663
4108,"<user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> Uh, dimwit, the Trafalgar dummy didn’t agree to the bet.",offensiveness detection,5,en,0,dev,0.6,0.4,Elections2020,0,601,"uh, dimwit, the trafalgar dummy did not agree to the bet.",elections2020,3,"elections2020 uh, dimwit, the trafalgar dummy did not agree to the bet.",1,0,1.0368131399154663
4108,"<user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> Uh, dimwit, the Trafalgar dummy didn’t agree to the bet.",offensiveness detection,5,en,0,dev,0.6,0.4,Elections2020,0,311,"uh, dimwit, the trafalgar dummy did not agree to the bet.",elections2020,3,"elections2020 uh, dimwit, the trafalgar dummy did not agree to the bet.",1,0,1.0368131399154663
4113,<user> <user> Listen up PEOPLE the only way to do this is $$$ so dig deep and GIVE whatever you can. We’re not as wealthy as the 1% but if you subtract the 40% MORON BASE. We have the numbers to do this but we have to BUY IT! That’s sad but it’s the REALITY right now.,offensiveness detection,5,en,1,dev,0.4,0.6,Elections2020,0,610,listen up people the only way to do this is $$$ so dig deep and give whatever you can. we are not as wealthy as the 1% but if you subtract the 40% moron base. we have the numbers to do this but we have to buy it! that is sad but it is the reality right now.,elections2020,3,elections2020 listen up people the only way to do this is $$$ so dig deep and give whatever you can. we are not as wealthy as the 1% but if you subtract the 40% moron base. we have the numbers to do this but we have to buy it! that is sad but it is the reality right now.,1,0,1.2183620929718018
