instance_id,text,annotation task,number of annotations,lang,hard_label,split,soft_label.0,soft_label.1,other_info.domain,offensiveness,user_id,cleaned_text,cleaned_domain,community,text_with_domain,predicted_label,true_label,cross_entropy
9502,"Next, book-burning. Moronic rabble of poorly educated, weekend fascists",offensiveness detection,5,en,0,train,0.6,0.4,BLM,0,305,"next, book-burning. moronic rabble of poorly educated, weekend fascists",blm,0,"blm next, book-burning. moronic rabble of poorly educated, weekend fascists",1,0,1.300570011138916
9502,"Next, book-burning. Moronic rabble of poorly educated, weekend fascists",offensiveness detection,5,en,0,train,0.6,0.4,BLM,0,582,"next, book-burning. moronic rabble of poorly educated, weekend fascists",blm,0,"blm next, book-burning. moronic rabble of poorly educated, weekend fascists",1,0,1.300570011138916
9523,Did I just watch and hear this?   Did #patrobertson just condemn #Trump? PAT ROBERTSON?  2020 is weird as hell (no pun intended). Gonna go take a shot of <user>,offensiveness detection,5,en,0,train,0.8,0.2,BLM,1,559,did i just watch and hear this? did #patrobertson just condemn #trump? pat robertson? 2020 is weird as hell (no pun intended). going to go take a shot of,blm,0,blm did i just watch and hear this? did #patrobertson just condemn #trump? pat robertson? 2020 is weird as hell (no pun intended). going to go take a shot of,0,1,1.511949062347412
9546,Jesus. Do these thugs have no humanity? FTP! #BlackLivesMatter,offensiveness detection,5,en,1,train,0.4,0.6,BLM,0,501,jesus. do these thugs have no humanity? ftp! #blacklivesmatter,blm,0,blm jesus. do these thugs have no humanity? ftp! #blacklivesmatter,1,0,0.9636887311935425
9546,Jesus. Do these thugs have no humanity? FTP! #BlackLivesMatter,offensiveness detection,5,en,1,train,0.4,0.6,BLM,0,708,jesus. do these thugs have no humanity? ftp! #blacklivesmatter,blm,0,blm jesus. do these thugs have no humanity? ftp! #blacklivesmatter,1,0,0.9636887311935425
9555,Protesters and police hate DeBlasio?! Can’t someone point out this common ground to get them on the same page? He is a loser who needs to resign.  <url>,offensiveness detection,5,en,0,train,0.6,0.4,BLM,1,800,protesters and police hate deblasio?! cannot someone point out this common ground to get them on the same page? he is a loser who needs to resign.,blm,0,blm protesters and police hate deblasio?! cannot someone point out this common ground to get them on the same page? he is a loser who needs to resign.,0,1,1.877260684967041
9566,"if you don’t support #BlackLivesMatter, unfollow me. i do not want to associate with any racist people. it is tragic what is going on in america right now, and i find it disgusting that people are being treated differently based on their skin tone. what has society come to?",offensiveness detection,5,en,0,train,0.8,0.2,BLM,1,775,"if you do not support #blacklivesmatter, unfollow me. i do not want to associate with any racist people. it is tragic what is going on in america right now, and i find it disgusting that people are being treated differently based on their skin tone. what has society come to?",blm,0,"blm if you do not support #blacklivesmatter, unfollow me. i do not want to associate with any racist people. it is tragic what is going on in america right now, and i find it disgusting that people are being treated differently based on their skin tone. what has society come to?",0,1,2.0177080631256104
9579,"This is vile, inquisitive, and evil.   The only list I support is this one: <url>",offensiveness detection,5,en,0,train,0.8,0.2,BLM,1,493,"this is vile, inquisitive, and evil. the only list i support is this one:",blm,0,"blm this is vile, inquisitive, and evil. the only list i support is this one:",0,1,2.6290974617004395
9588,<user> Yeah the whole George Floyd discount comment was fucked,offensiveness detection,5,en,1,train,0.2,0.8,BLM,1,306,yeah the whole george floyd discount comment was fucked,blm,0,blm yeah the whole george floyd discount comment was fucked,0,1,0.7865652441978455
9588,<user> Yeah the whole George Floyd discount comment was fucked,offensiveness detection,5,en,1,train,0.2,0.8,BLM,1,443,yeah the whole george floyd discount comment was fucked,blm,0,blm yeah the whole george floyd discount comment was fucked,0,1,0.7865652441978455
9588,<user> Yeah the whole George Floyd discount comment was fucked,offensiveness detection,5,en,1,train,0.2,0.8,BLM,1,501,yeah the whole george floyd discount comment was fucked,blm,0,blm yeah the whole george floyd discount comment was fucked,0,1,0.7865652441978455
9588,<user> Yeah the whole George Floyd discount comment was fucked,offensiveness detection,5,en,1,train,0.2,0.8,BLM,1,328,yeah the whole george floyd discount comment was fucked,blm,0,blm yeah the whole george floyd discount comment was fucked,0,1,0.7865652441978455
9624,This shit was legal 😕,offensiveness detection,5,en,0,train,0.8,0.2,BLM,1,632,this shit was legal :confused_face:,blm,0,blm this shit was legal :confused_face:,0,1,1.2583314180374146
9629,<user> can you find out why the people getting out of the ambulance for George Floyd where cops not EMT's???,offensiveness detection,5,en,0,train,0.8,0.2,BLM,1,632,can you find out why the people getting out of the ambulance for george floyd where cops not emt's???,blm,0,blm can you find out why the people getting out of the ambulance for george floyd where cops not emt's???,0,1,2.0401041507720947
9665,Killing off his supporters...  interesting campaign strategy.,offensiveness detection,5,en,0,train,0.6,0.4,Covid-19,1,632,killing off his supporters... interesting campaign strategy.,covid-19,0,covid-19 killing off his supporters... interesting campaign strategy.,0,1,2.0117299556732178
9690,This just pissed me dawg,offensiveness detection,5,en,0,train,0.6,0.4,BLM,0,305,this just pissed me dawg,blm,0,blm this just pissed me dawg,1,0,0.840705931186676
9690,This just pissed me dawg,offensiveness detection,5,en,0,train,0.6,0.4,BLM,0,237,this just pissed me dawg,blm,0,blm this just pissed me dawg,1,0,0.840705931186676
9690,This just pissed me dawg,offensiveness detection,5,en,0,train,0.6,0.4,BLM,0,129,this just pissed me dawg,blm,0,blm this just pissed me dawg,1,0,0.840705931186676
9751,🔴🔵 Stronger United.  Revolution ✊🏽✊🏾✊🏿 #unity #uhuru #cometogether #unite #endwhitesupremacy #rise #crips #bloods #united #soldiers #blacklivesmatter <url>,offensiveness detection,5,en,0,train,0.6,0.4,BLM,1,625,:red_circle::blue_circle: stronger united. revolution :raised_fist_medium_skin_tone::raised_fist_medium-dark_skin_tone::raised_fist_dark_skin_tone: #unity #uhuru #cometogether #unite #endwhitesupremacy #rise #crips #bloods #united #soldiers #blacklivesmatter,blm,0,blm :red_circle::blue_circle: stronger united. revolution :raised_fist_medium_skin_tone::raised_fist_medium-dark_skin_tone::raised_fist_dark_skin_tone: #unity #uhuru #cometogether #unite #endwhitesupremacy #rise #crips #bloods #united #soldiers #blacklivesmatter,0,1,2.5313005447387695
9751,🔴🔵 Stronger United.  Revolution ✊🏽✊🏾✊🏿 #unity #uhuru #cometogether #unite #endwhitesupremacy #rise #crips #bloods #united #soldiers #blacklivesmatter <url>,offensiveness detection,5,en,0,train,0.6,0.4,BLM,1,582,:red_circle::blue_circle: stronger united. revolution :raised_fist_medium_skin_tone::raised_fist_medium-dark_skin_tone::raised_fist_dark_skin_tone: #unity #uhuru #cometogether #unite #endwhitesupremacy #rise #crips #bloods #united #soldiers #blacklivesmatter,blm,0,blm :red_circle::blue_circle: stronger united. revolution :raised_fist_medium_skin_tone::raised_fist_medium-dark_skin_tone::raised_fist_dark_skin_tone: #unity #uhuru #cometogether #unite #endwhitesupremacy #rise #crips #bloods #united #soldiers #blacklivesmatter,0,1,2.5313005447387695
9772,It is a disgrace and a testament against the <user> that today a rag and rat infested refugee from Somalia will tell Americans how to run their God blessed country! What a shame! Return to righteousness and close your borders to infidels!,offensiveness detection,5,en,1,train,0.4,0.6,BLM,1,126,it is a disgrace and a testament against the that today a rag and rat infested refugee from somalia will tell americans how to run their god blessed country! what a shame! return to righteousness and close your borders to infidels!,blm,0,blm it is a disgrace and a testament against the that today a rag and rat infested refugee from somalia will tell americans how to run their god blessed country! what a shame! return to righteousness and close your borders to infidels!,0,1,1.1258299350738525
9795,Just a random thought about these psychos who are here destroying #Minneapolis .... what if they're purposely infecting everyone at the protest crowds with #COVID19 🤔 #mpls #MPLSRiots #Mplsriot2020  <user> <user>  #mn,offensiveness detection,5,en,1,train,0.4,0.6,BLM,1,343,just a random thought about these psychos who are here destroying #minneapolis .... what if they are purposely infecting everyone at the protest crowds with #covid19 :thinking_face: #mpls #mplsriots #mplsriot2020 #mn,blm,0,blm just a random thought about these psychos who are here destroying #minneapolis .... what if they are purposely infecting everyone at the protest crowds with #covid19 :thinking_face: #mpls #mplsriots #mplsriot2020 #mn,0,1,0.7430509328842163
9795,Just a random thought about these psychos who are here destroying #Minneapolis .... what if they're purposely infecting everyone at the protest crowds with #COVID19 🤔 #mpls #MPLSRiots #Mplsriot2020  <user> <user>  #mn,offensiveness detection,5,en,1,train,0.4,0.6,BLM,1,501,just a random thought about these psychos who are here destroying #minneapolis .... what if they are purposely infecting everyone at the protest crowds with #covid19 :thinking_face: #mpls #mplsriots #mplsriot2020 #mn,blm,0,blm just a random thought about these psychos who are here destroying #minneapolis .... what if they are purposely infecting everyone at the protest crowds with #covid19 :thinking_face: #mpls #mplsriots #mplsriot2020 #mn,0,1,0.7430509328842163
9795,Just a random thought about these psychos who are here destroying #Minneapolis .... what if they're purposely infecting everyone at the protest crowds with #COVID19 🤔 #mpls #MPLSRiots #Mplsriot2020  <user> <user>  #mn,offensiveness detection,5,en,1,train,0.4,0.6,BLM,1,328,just a random thought about these psychos who are here destroying #minneapolis .... what if they are purposely infecting everyone at the protest crowds with #covid19 :thinking_face: #mpls #mplsriots #mplsriot2020 #mn,blm,0,blm just a random thought about these psychos who are here destroying #minneapolis .... what if they are purposely infecting everyone at the protest crowds with #covid19 :thinking_face: #mpls #mplsriots #mplsriot2020 #mn,0,1,0.7430509328842163
