instance_id,offensiveness,cleaned_text,cleaned_domain
9250,1,you suck ass. seriously anybody who likes her why because she wears timberlin’s or sneakers? so does a thug down the street who cannot read,elections2020
9252,1,how many of these no brains will get covid just because of your inflated ego?,elections2020
9254,1,"death from a pandemic is more offensive to me personally, but i just work here. what stupid & reckless backpedaling from #ohio's governor. #coronavirus",covid-19
9255,0,"cumberland county now has 200 positive covid-19 cases, double the number from april 16.",covid-19
9258,0,i bet you all do not even know who george floyd is and you all still looting for no justice. :speaking_head:,blm
9260,0,nigeria condemn in totality any act capable of scuttling the peaceful campaigns of opposition parties in the us. politicians should allow a level playing ground for all parties as this is the part of true federalism.,elections2020
9261,0,"this is a man who put a lot of black men in jail. along with a man who let obama grow isis, have their sympathizers attack us constantly, did nothing, and had 8 years of war. his partner, targeted christians, esp. through the irs. #votered",elections2020
9264,0,"having a medical reason to not wear a mask does not mean you should be out in public barefaced. it goes with increased risk of covid. doctors will usually recommend something like: not being out in public, especially indoors or in crowds. if you must, use a face shield/goggles.",covid-19
9265,0,"""may in naples fading... """"infections are now being seen beyond the original epicenter in the north, with cases now confirmed in tuscany, le marche, emilia romagna, alto adige, piedmont, liguria, lazio and sicily, far south of the capital in rome.""""",covid-19
9270,1,it was great before you and your psychopath boss ruined it.,elections2020
9271,1,"question...wtf would biden be running on if it were not for covid? higher taxes, national mask mandate, green new deal, de-criminalizing illegal border crossings, shit like that americans are rejecting left and right.",covid-19
9272,0,""" take notes dean. :) some politicians, including whitmer, tried to make hay over case counts even as the real health impact of covid was lessening. she actually said the situation was """"deteriorating"""" in an eo as it was obviously improving. it is getting worse again now.""",covid-19
9273,0,if they are not already making it from a legit covid-19 vaccine then he does not have anything but a placebo or just looking to kill people! most of the timeline besides testing is mass production.,covid-19
9275,0,"attempting to lie so hard, republicans cannot even accept they are physically and mentally sick. #republicansarekillingus",covid-19
9279,0,29000?! this is criminal,covid-19
9283,1,fuck off mark,elections2020
9284,0,they are basing this bullcrap off this webpage and it even said they are not actual stats!!!,covid-19
9285,1,that is what stupidity looks like!,elections2020
9288,1,"how dumb is the south, seriously.",covid-19
9289,0,"raleigh psychiatric pa kerry mackey will be on youtube live this wed, 4/22 at 10:30a, answering questions from college students on how to keep a healthy mind during the covid-19 crisis. join us at or via the link below.",covid-19
9291,0,#gopgenocide is standing still while we die,covid-19
9294,0,"hello sir, subscribe to laycon on youtube and see if you will not win the elections. #iconsstreamingparty",elections2020
9298,0,"#georgefloyd went to jail more than 5 times and was a career criminal thug involved in drug abuse, theft, criminal trespassing, aggravated robbery as well as entering a woman’s home and pointing a gun at her stomach while looking for drugs and money. #texasfelon #parasite",blm
9300,0,"between this gargoyle and greitens, he is the least worst. this is how least worst leadership works #moleg",covid-19
9301,1,hell ya...my dog left the room in disgust last night! he was more like a cat in heat!,elections2020
9302,1,halt the sactimony spectators loved seeing this boxing match between infantile petulant orange face racist servant of mammon donut trump & the very dignified who gave trump a taste of his own medicine at times.,elections2020
9303,1,shut the fuck up,covid-19
9304,0,the coronavirus death rate numbers are a lie – here is why - american liberty report,covid-19
9305,0,pls read-armenia sold weapons to iran and it was used against us troops. know your real enemy!,elections2020
9306,1,"he said he did more in 47 months than you have done in 47 years. i laughed my ass off and it made me go to bed happy, so my life was better. i saw you as a weak weak man that cannot handle pressure.",elections2020
9308,0,i am so mad at corpus christi. you all do not deserve whataburger and selena.,elections2020
9309,0,my goodness. people in this country are wicked. people were literally dying of hunger,covid-19
9310,0,remember when democrats fought borders and walls? remember reagan helped tear down walls for the sake of freedom is building walls merely to make citizens beg. he is an evil fascist!,covid-19
9311,1,"appearing to claim america’s cities have been besieged by ""right-wing extremists’ instead of antifa and blm? defending crt? repeating the charlottesville lie? refusing to ask biden if he disavowed antifa? wallace phrased every question to attack trump and protect biden.",elections2020
9313,0,".what the hell do these things have to do with covid19 assistance? this is crap. dems are walking all over you, blackmailing you and destroying americans. get rid of the garbage in this bill that has nothing to do with covid. do not compromise on this.",covid-19
9314,0,better get your bets in soon :woman_facepalming_medium-light_skin_tone::face_with_tears_of_joy:,covid-19
9315,0,"the speaker looks pissed, is not that just to bad. wonder if somebody told her she is about to be investigated for treason.",covid-19
9316,0,dear president of usa #removesrpska,elections2020
9318,1,"heart goes out to you! the sheeeeeple out there just do not get it, and i am afraid never will! this has been a scam from the very beginning. looks like inslee is doubling down on stupid!",covid-19
9320,1,yo bro! trump scared the sh*t out of people! he is mad and bad and people panicked that he was going to kill them off! cannot blame them for putting their life and liberty first :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,elections2020
9322,1,why even need to talk to him?! who the hell is :expressionless_face: not one celebrity or person has the power to select a president! nobody cares what he has to say!,elections2020
9323,1,this clown cannot even follow the debate rules,elections2020
9325,1,"why are you so angry :face_with_tears_of_joy: calm down before you have a heart attack, which then if you die, they will say you died from covid :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:",covid-19
9326,0,coronavirus surge: when will the fall covid-19 spike hit?,covid-19
9328,1,is pro terrorist,elections2020
9329,0,wait wait wait your blm and antifa goons are the violent ones. just like impeachment where you where crooked one in ukraine you are projecting on trump what your party does.,elections2020
