instance_id,offensiveness,cleaned_text,cleaned_domain
10209,1,it is russia!that is what this country is turning into. ignorance and silence of the republican party will come back to haunt them.with all interference and biden still wins & dems win senate history it will be! they will be known as domestic terrorists!,elections2020
10210,1,"hey dipshit, i actually *do not* know your entire medical history, so even if i generously assume that you are not wearing a mask in crowded areas because you already had coronavirus, maybe just do us a favor and put one on so i do not have to play guessing games/see your face",covid-19
10211,0,he knew the whole time that kids get sick just like the older people do. yet he still forced schools to open and said kids were practically immune to covid. the truth was he lied to help himself & put our kids in a life & death situation. #trumpisaliar #trumpkillsamerica,covid-19
10212,1,"there is no shame at or anyone gop priorities. these jerks will gladly argue with you about how the incompetent and useless response from their leader is not responsible for any particular covid death, and mince words about the exact number. please, continue taking the rope.",covid-19
10213,1,fuck fear porn!,elections2020
10214,0,give this man a follow you all. he is the district attorney for san francisco #blacklivesmatter,blm
10215,1,happy with your msa money? you blood thirsty leeches. you are fucking disgusting. the coronavirus is in effect and all you cared about was making sure you got your msa money. pathetic. glad you like dead people.,covid-19
10216,1,"yes, fauci is a liar... boom, boom.",covid-19
10217,0,the covid inhale in hell. yep,covid-19
10218,0,outpouring of rage over george floyd killing tests limits of you.s. police tactics,blm
10219,1,this lady is an embarrassment to black people. can we trade her in the race draft? #blacklivesmatter,blm
10220,0,"trump actively encouraged white supremacists to ""stand by"" to create havoc during the election. it was a call to arms akin to ""russia if you are listening"" but with even uglier implications. trump is a divider and unfit for office. a real disgrace! #bidenwins #debates2020",elections2020
10221,0,"if you embrace the marxist, anti-american, anti-police agenda of #blacklivesmatter and #antifa, you are not a christian. black lives do not matter to them; they are only using us for their wicked agenda. and, god is no respecter of persons (acts 10:34), so #alllivesmatter.",blm
10222,0,join them eric!!,blm
10223,1,"it should also be pointed out that this tax dodging cheat (who does not want to actually pay) cannot simultaneously say shit like blue lives matter and law & order. guess what pays for cops and law & order - your fucking taxes don. when you do not pay your bills, they get screwed.",covid-19
10224,1,screw up – who cares: how i pulled the wool over the eyes of the gullible new yorkers,covid-19
10225,0,"""all lives matter"" is a mockery of the targeted discrimination of groups based on race, religion, and color. #blacklivesmatter #muslimlivesmatter #indigenouslivesmatter",blm
10226,0,ethnic cleansing by the trump administration. this is the main goal of white supremacy.,covid-19
10227,0,the unions are gangs.,blm
10228,0,what a joke! is using their own unproven lies about trump taxes to say is lying! #wethepeople stopped reading that garbage for a reason; it is #fakenews #maga #kag2020 #trump4eva,elections2020
10229,1,"exactly!! literally all my irls were fucking silent the whole last week and now they are posting a black square thinking they did sumn,fucking embarrassing. all the celebrities as well that took part of this,fuck you coz it is not helping at all! speak up people!! #blacklivesmatter",blm
10230,0,"#blacklivesmatter #theshowmustbepaused text ""floyd"" to 55156 to sign the justice for george floyd petition.",blm
10231,0,white bystanders with rifles stare down george floyd protesters: 'you are not got no guns',blm
10232,0,"it is pathetic human behaviour. on top of the mask deniers and eve black, this is not shocking.",covid-19
10233,0,joe... you got frustrated and turned red. trump did not cry. your emotions were off. slapping an emoji on someone is face is immature. :face_with_tears_of_joy:,elections2020
10234,0,"i do not know how anyone can think that way, it is so inhuman. if you think a game that just warps a fish back to the lobby is more important than an unarmed black man permanently losing his life, then something is wrong with you. #blacklivesmatter",blm
10235,0,"when it comes to slavery, california has a sordid history,starting with the enslavement of indigenous californians by spanish colonists ´ missionaries. #georgefloyd #reparations",blm
10236,1,let this sink in--- a white nationalist is going to write a speech for our racist president on the topic of racism!? :confused_face: :confused_face: :confused_face: you cannot make this shit up. my head is ready to fucking explode. :hundred_points: #tuesdaythoughts #stephenmiller #resist #georgefloyd,blm
10237,0,beware an appeal to help coronavirus victims asking for money for the gatesfonudation pretending to be from the gates foundation. delete and do not do anything else with it.,covid-19
10238,1,you are completely stupid.,covid-19
10239,0,"the potus has repeatedly condemned white supremacy. what a ridiculous question chris wallace posed regarding the topic. why no similar question to you—asking you to denounce antifa/blm? you stating, ""antifa is an idea, not an organization"" loses the debate alone.",elections2020
10240,1,what say you how about we throw away the masks and open everything back up to full power!! but i warn you now do not expect to be re-elected! ohio is pissed at you and it is going to follow you till you are voted out!,covid-19
10241,0,i am completely and utterly disgusted and outraged. how can you treat a human like this? this is the brutal truth of racism but people still refuse to open their eyes and speak up for what is right.,blm
10242,0,america. are you really going to lie down like the nz people did and allow this to continue? absolute mockery of every single one of you who cast votes in your elections. the world is watching the #bidencrimefamilysyndicate steal your country. stand up. #elections2020,elections2020
10243,0,"last night, the president had a clear choice to make and he chose his side. the president refused to condemn white supremacists. he gave a wink and a nod to hate groups. america, now we have a choice to make. vote for",elections2020
10244,0,the racism in america runs deeeep !,blm
10245,1,"answer . why are you and your son under criminal investigation? you are a liar, crook, thief, pedophile and proven last night a cheat for wearing a wire!",elections2020
10246,1,"he is not human, he is dismissive, soulless trash.",covid-19
10247,1,anonymous is talking about something that happened in the valley fuck yes that is awesome,blm
10248,0,lawd jesus take the wheel :face_with_tears_of_joy:,blm
10249,0,#medicareforall #medicareforall #medicareforall #medicareforall #medicareforall #medicareforall #medicareforall #medicareforall #medicareforall #medicareforall #medicareforall #medicareforall #medicareforall #medicareforall #medicareforall #medicareforall to heal.,elections2020
